open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
2795.56,2795.57,2772.0,2774.99,15254.37,42450936.0,42313.0,6503.14,18098176.0,0.0,-1.46,6503.14,8751.24,-2248.1,47.48,-5.72,-5.38,267222.56,2810.0
2774.99,2780.0,2768.06,2775.37,8276.78,22970320.0,35305.0,4162.81,11552516.0,0.0,-1.21,4162.81,4113.97,48.84,56.02,-6.39,-5.58,269997.84,2809.24
2775.38,2780.17,2765.22,2780.0,10963.19,30386974.0,41936.0,5198.08,14408581.0,0.0,-1.69,5198.08,5765.11,-567.03,49.08,-6.48,-5.76,272769.56,2807.59
2780.01,2785.37,2778.2,2780.57,6084.4,16923908.0,32176.0,2863.75,7965178.0,0.0,-1.52,2863.75,3220.65,-356.9,43.76,-6.43,-5.89,275551.1,2805.05
2780.58,2786.96,2773.44,2782.98,6938.44,19296598.0,33555.0,3088.43,8589119.0,0.0,-2.15,3088.43,3850.01,-761.58,46.29,-6.13,-5.94,278332.2,2801.86
2782.99,2783.2,2741.69,2743.6,29970.1,82574210.0,85018.0,12394.31,34140250.0,0.0,-3.4,12394.31,17575.8,-5181.49,23.15,-8.96,-6.54,281087.4,2798.2
2743.6,2754.73,2719.01,2739.99,30612.3,83690070.0,88275.0,15293.33,41816076.0,0.0,-2.06,15293.33,15318.97,-25.63,23.59,-11.36,-7.51,283821.28,2791.42
2739.99,2756.78,2731.01,2754.33,15458.99,42438228.0,64450.0,8078.97,22183322.0,0.0,-0.78,8078.97,7380.01,698.96,35.44,-11.97,-8.4,286566.5,2781.28
2754.33,2758.57,2742.73,2755.32,8978.47,24696338.0,50521.0,4134.36,11373053.0,0.0,-1.07,4134.36,4844.11,-709.75,34.8,-12.24,-9.17,289317.12,2771.32
2755.33,2771.43,2755.32,2768.48,14013.72,38737050.0,60399.0,7498.72,20727172.0,0.0,-0.32,7498.72,6515.0,983.73,39.5,-11.25,-9.59,292081.34,2719.01
2768.48,2771.88,2765.09,2769.31,7427.7,20564452.0,37415.0,3461.8,9583376.0,0.0,-0.42,3461.8,3965.9,-504.1,39.95,-10.29,-9.73,294849.97,2720.06
